Total Times:	14
Total Samples:	3
Total Genes:	2000
Time	0
ID	NAME	pheromone	cdc15	elutriation
789	4782	-0.0930	-2.9820	0.1130
790	5437	0.0210	1.5600	0.1080
791	994	0.1340	-3.8070	0.3440
792	2957	-0.2720	0.8150	-0.0210
793	811	0.6490	1.0430	1.0330
794	45	0.1420	-1.4840	0.0780
795	5561	0.2890	-5.2620	-0.1020
796	3888	0.5350	1.6080	-0.3870
797	2023	0.0090	0.5073	0.2520
798	1001	0.0000	2.2410	0.2600
799	7510	0.4260	-0.0174	-0.4200
800	6923	-0.4040	-0.9960	-0.4040
801	3405	1.1770	-1.3060	1.1420
802	3960	-0.4640	1.2410	0.0600
803	5643	-0.2030	-0.4410	-0.2780
804	4084	0.2900	-0.0723	0.2030
805	546	-0.3330	-2.8070	-0.0720
806	5733	-0.6340	-0.2980	-0.2010
807	2503	-0.2190	-0.3332	-0.0970
808	2965	-0.3770	-3.6550	0.1390
809	5828	1.2430	-0.2830	1.3730
810	4830	0.1410	-0.3936	-0.0300
811	5887	0.2130	-2.2900	0.3200
812	3670	0.0020	-0.0888	-0.0480
813	1584	-1.7200	-0.5890	0.1624
814	4235	0.3040	-0.0649	0.3210
815	5417	-0.1590	0.3960	-0.3220
816	1423	-0.3430	-0.2389	0.4120
817	4073	-0.2540	-0.4344	-0.7250
818	3952	0.1570	0.1858	0.7590
819	2240	0.5060	-0.0809	-0.1170
820	7615	-0.2920	-1.7590	-0.3130
821	4437	-0.4620	-0.0994	0.2080
822	2720	-0.1670	0.3244	0.0340
823	5870	-0.0060	-0.3430	-0.4670
824	2321	-0.2720	-0.3454	0.2640
825	1773	-0.3240	-0.0845	-1.3320
826	5653	-0.0790	-0.1798	-0.4760
827	25	-0.0750	-1.5320	0.0490
828	3958	-0.0970	-1.4960	-0.1280
829	5202	1.6030	0.4439	0.0510
830	4997	-0.2310	-0.6882	-0.2390
831	4396	0.5240	-0.3864	0.0630
832	1277	0.0830	-0.3708	0.0620
833	6791	0.3600	-2.8750	0.1850
834	2415	0.7040	-0.3650	-0.3130
835	6974	-0.1700	-0.0174	0.3680
836	3612	-0.1880	0.3110	-0.2750
837	1723	-0.1090	-0.5146	-0.1000
838	4716	0.0720	-0.2379	0.3740
839	866	-0.5200	-0.2948	-0.0460
840	5445	-0.0994	-0.0994	-1.1860
841	6251	0.4060	0.0422	0.1480
842	1462	-0.7880	-0.2720	-0.4100
843	2230	0.8320	0.4885	-0.3220
844	190	0.1420	-0.2080	-0.1740
845	5907	-0.8000	-0.3044	0.1550
846	3850	0.0340	1.7870	-0.1790
847	832	-0.5480	-0.3261	-0.0160
848	4554	0.0990	0.0786	-0.6560
849	1884	-0.4470	3.8260	-0.1110
850	2305	-0.4790	-0.4798	-0.1160
851	180	0.4830	0.1646	0.3420
852	3616	0.4040	-2.9520	-0.0890
853	1679	-0.0060	0.8260	-0.2020
854	4470	0.0700	-2.3970	-0.1450
855	4130	0.5670	-3.1290	0.6900
856	2052	0.0150	-0.1732	-0.0090
857	5615	0.3450	-0.6120	0.1750
858	71	0.0260	-0.0195	-0.1040
859	1234	0.1060	-0.2416	0.1070
860	6541	0.1380	0.1439	-0.1540
861	444	-0.2890	5.0740	0.3760
862	4832	-0.4692	-0.4692	0.1480
863	3377	0.3510	-0.8210	0.1640
864	1446	-0.9130	-0.6743	-0.9560
865	2868	-0.2540	0.8210	0.0210
866	6824	0.0390	-0.2823	-0.0390
867	2685	0.1750	-1.7360	0.6820
868	5916	0.1090	-2.4270	0.2180
869	2936	-0.0450	-1.0990	-0.2740
870	1825	-0.3990	-0.3621	-0.2250
871	7553	0.1720	-2.6340	-0.2140
872	2691	-0.3300	-4.2040	0.1540
873	1543	0.2730	-0.4311	-1.6130
874	248	0.3270	0.2850	0.2420
875	2262	-0.1010	-0.0710	-0.0740
876	152	-0.0030	0.4350	0.5110
877	3477	0.0000	-0.2555	-0.0520
878	770	0.0450	-1.7590	0.4680
879	6784	0.0060	-1.7590	-0.3050
880	5412	-0.1270	-0.2301	-1.0870
881	6432	-0.0230	-0.0916	-0.1220
882	4426	0.3130	0.0484	0.2090
883	3701	-0.0290	-1.9200	0.3790
884	1240	-0.0780	-0.3841	0.1370
885	4068	0.1520	-0.1629	0.1700
886	7180	-0.5910	-0.6510	-0.4510
887	675	-0.4480	0.1670	0.4300
888	1751	-0.4233	-0.4233	-0.6660
889	226	-0.0390	-2.9820	0.0710
890	6943	0.0750	-1.1310	-2.1390
891	3212	0.0740	-0.2497	0.2330
892	1775	-1.7940	-0.9693	-0.9693
893	2317	0.0350	0.2494	0.2360
894	767	0.0130	-2.3260	0.1730
895	933	-0.2680	-3.4960	-0.0810
896	6764	0.2760	1.2040	-0.3860
897	3750	-0.8060	-0.7530	-0.4700
898	5510	-0.0785	0.5280	-0.0785
899	4760	0.6160	-1.7780	0.3770
900	7351	-0.6440	-1.6670	-0.1830
901	2193	-0.6050	-2.5050	0.0690
902	3491	0.1630	-0.3968	-0.2760
903	15	0.2930	0.6740	0.0170
904	4238	0.0650	0.2040	0.3580
905	6144	0.0340	-0.4684	-0.0850
906	6894	0.2750	-0.3469	0.0590
907	5207	-0.0700	-3.5320	0.2330
908	1565	-0.5241	-0.4570	-1.0000
909	7541	0.3720	-1.9820	-0.5480
910	340	0.0140	0.1460	0.1720
911	1257	-0.3930	-0.0317	-0.1630
912	1585	0.0342	0.0342	0.0320
913	1096	0.6640	0.1798	0.0950
914	2295	0.2390	0.1298	0.2760
915	3987	-2.3220	-0.2600	-0.1060
916	5584	0.1740	0.4020	0.2390
917	4231	-0.1370	-0.3000	-0.1610
918	5285	-0.0480	3.1480	-0.3120
919	5980	0.1810	-1.9690	-0.6900
920	7582	0.0630	0.5860	-0.3820
921	6988	0.5300	-0.2535	-0.4170
922	2146	0.0810	-0.1141	-0.5520
923	360	1.0550	0.2431	0.2430
924	7522	0.5450	-2.5250	-0.7150
925	1955	-0.0200	-0.0470	-0.1360
926	5165	0.0860	-0.1955	0.0130
927	6717	-0.0200	-0.2634	-0.4370
928	1702	0.1950	-0.0179	0.4230
929	333	-0.1040	0.1986	0.3040
930	2926	-0.8430	-1.5280	0.2170
931	2847	-1.2730	-0.1838	-0.0240
932	7559	-0.0510	-0.4090	-1.0570
933	4507	0.3320	0.3680	0.0960
934	1375	0.0000	-0.4398	0.3180
935	7048	0.0090	1.6880	-0.3290
936	1177	-1.2530	-0.4739	0.2870
937	7558	0.1350	-0.2160	-0.3470
938	5464	-0.4770	0.3200	-1.1120
939	7415	-0.1900	-1.1610	3.1000
940	5407	-0.0360	-4.0420	-0.1960
941	5409	0.4110	-0.6820	-0.4930
942	2574	-0.3240	2.0300	-0.1600
943	6555	0.6870	-0.5930	-0.4120
944	2118	-0.0190	-3.8750	0.1620
945	7514	0.8460	-1.2810	-0.5710
946	2015	-0.2490	0.1427	-0.0310
947	6680	0.3910	1.3350	-0.4550
948	222	0.9930	-0.3910	0.0360
949	6464	1.5530	0.0960	-0.4740
950	7201	0.1170	0.5400	-0.5870
951	6257	0.0540	-0.5349	-0.0350
952	1517	-0.1840	-0.1687	-0.2210
953	1463	-0.4150	-0.0887	-0.2820
954	69	0.2140	-1.2430	-0.1370
955	5856	-0.3760	0.1252	-0.0650
956	2792	0.8500	-0.0840	-0.0940
957	7624	0.4750	-3.0810	-0.1550
958	2244	-0.0080	-0.0884	-0.1170
959	4527	-0.0890	-0.9180	-0.5630
960	5749	1.0710	-0.2945	0.3710
961	68	-0.2830	-0.3590	0.2260
962	7221	-0.0970	-3.5170	0.0580
963	88	-0.3110	-0.4052	0.1450
964	4617	-0.1360	-0.3010	-0.2970
965	7348	0.1070	-0.3300	0.0370
966	1999	-0.3050	-0.5757	-0.6180
967	7525	0.2060	-2.4960	0.0380
968	60	-0.2040	-1.3880	0.0040
969	5776	0.0130	0.2860	-1.2720
970	640	-0.2130	0.1445	0.3970
971	3959	0.0510	-3.3970	0.1040
972	5411	-0.2800	-0.4112	-0.7100
973	2615	0.4970	-1.3480	-0.2770
974	3437	-0.4130	-3.6600	-0.1770
975	5320	-0.3040	-0.4436	-1.8160
976	7139	-0.0940	-1.4960	-0.2570
977	1719	0.2390	-0.4081	-0.0420
978	1686	-0.3200	-0.0746	0.4090
979	5957	-0.0970	3.8920	0.0250
980	6264	-0.2250	0.0424	-0.0410
981	2087	-0.0980	0.0699	-0.1170
982	2734	-0.4130	0.2763	0.3470
983	6984	0.2730	-0.2146	-0.7150
984	2547	0.4220	-2.0320	0.2770
985	3524	-0.0220	-2.5960	-1.5150
986	526	-0.6020	0.5174	-0.0400
987	6290	0.2550	0.0544	-0.7720
988	4017	-0.1050	-0.0781	-0.0060
989	3264	-0.1370	-1.4930	-0.2740
990	1376	-0.1380	0.0215	0.3330
991	4783	0.2600	-0.4605	0.0610
992	1168	-0.1860	-0.4158	0.4870
993	7594	0.3870	0.6320	-0.4040
994	1774	-1.7990	-0.5113	1.3330
995	2683	-0.3380	-2.5760	0.1330
996	478	-0.1200	0.1880	0.1650
997	6258	0.5380	1.7000	0.4970
998	4628	-0.3000	1.7600	-0.4870
999	1772	-0.3340	-0.0560	-0.2240
1000	5700	0.8300	-0.2648	0.7240
1001	2054	-0.1320	-4.4720	0.2140
1002	4428	0.1650	-0.4593	1.1230
1003	4071	0.0660	0.1154	0.2950
1004	4306	0.1020	-0.1870	-0.0060
1005	4162	-0.0480	-2.6340	-0.1630
1006	4061	-0.1200	-0.1215	-0.1400
1007	5857	0.4650	-0.9710	0.1400
1008	2226	-0.2260	0.1186	-0.3530
1009	1748	-0.4203	0.0180	-0.4220
1010	4720	0.6510	-0.2947	0.3580
1011	4072	-0.0300	1.0100	0.1800
1012	7438	0.0510	-0.4720	0.0510
1013	3831	0.3350	-2.4220	0.1200
1014	7511	0.4460	-0.6850	-1.0410
1015	5548	0.2130	-3.7590	0.1730
1016	1235	-0.0200	-0.0863	0.3260
1017	7044	-0.2100	-2.1400	-0.9830
1018	1196	-0.1530	-0.1157	0.6480
1019	4686	-0.1790	0.8260	0.2920
1020	6430	0.0360	-0.4090	-0.4100
1021	2688	-1.3450	-0.0050	0.4570
1022	1974	0.2810	-0.0215	-0.0110
1023	5846	-0.1730	0.1950	-0.5850
1024	7091	0.9200	0.1326	-0.3610
1025	4913	0.0390	-1.0760	0.4800
1026	4531	-0.0230	-2.0650	-0.2610
1027	1735	-1.2600	-0.2293	0.2030
1028	5781	0.1700	-1.3510	0.6780
1029	650	-0.4240	-4.5440	0.3680
1030	671	-0.1850	-0.3537	0.3490
1031	2048	-0.3680	-2.8040	-0.1210
1032	93	0.1100	-1.3440	0.4190
1033	1360	0.0050	-0.1405	0.3730
1034	7212	0.6180	0.8060	-0.3760
1035	2956	-0.2920	0.6920	-0.1240
1036	3747	-0.8570	-0.2980	-1.0890
1037	6703	-1.9660	1.1040	0.2400
1038	737	-0.3850	-0.4420	0.0480
1039	4483	-0.0740	-2.0920	-0.1090
1040	168	-0.2990	-0.2118	0.1400
1041	7204	-0.9350	-2.1500	-0.1110
1042	4383	0.3360	-0.1782	0.5200
1043	2882	-0.0330	-0.2940	-0.1460
1044	667	-0.0670	-2.8370	0.2920
1045	1419	-0.0160	-0.2762	-0.4970
1046	96	0.6720	-1.1740	0.3580
1047	6121	-0.1590	-1.1200	-0.1930
1048	6772	0.6050	-0.0436	-0.2090
1049	4233	0.6920	-3.1740	-0.1270
1050	401	-0.2370	-0.4770	-0.0630
1051	6554	0.1040	0.9130	-0.3580
1052	1416	-0.3650	-0.0177	0.2990
1053	3393	-0.8420	-1.0300	-0.5980
1054	5018	0.6480	0.3607	0.0700
1055	2174	-0.5450	-0.4008	-0.1220
1056	1354	-0.7660	-0.3402	0.1730
1057	3362	-0.3740	-0.0660	-0.6630
1058	3103	0.0930	-0.6980	-0.4050
1059	2866	0.0030	-0.5890	0.4840
1060	2951	-0.2010	-2.3670	-0.1310
1061	3648	-0.1660	0.1455	-0.2830
1062	2607	-0.2380	-2.5350	0.1430
1063	5920	0.1550	-0.6040	-0.3720
1064	733	-0.5170	0.8600	0.2010
1065	125	0.2250	-0.1363	0.1990
1066	2311	-0.2510	-0.0319	-0.0510
1067	1455	-0.3070	0.1003	-0.2320
1068	3048	-0.1370	-2.9500	-0.3410
1069	6966	-0.3960	-0.0070	0.0470
1070	3752	0.1560	-0.7390	0.0250
1071	874	-0.7170	-0.2594	-0.2590
1072	430	-0.8070	-0.1108	0.6250
1073	3595	0.2230	-1.0130	0.3180
1074	5822	-0.3680	-1.5460	-0.2350
1075	5086	-0.0030	-2.2160	-0.0190
1076	5534	-0.0850	-0.3240	-0.3450
1077	3832	0.3710	-0.8120	-0.0110
1078	5745	-0.2750	-0.2460	-0.3530
1079	4409	-0.0640	1.5480	0.2820
1080	1226	-0.1180	-0.1057	0.2650
1081	1861	-0.4030	-0.2910	-0.0040
1082	1911	-0.3130	-0.0019	-1.0660
1083	1799	-0.0937	-0.0937	-0.5050
1084	2381	-0.1170	-1.5140	0.4720
1085	7102	0.0490	0.1406	-0.6670
1086	6643	0.5820	-3.1740	-0.4290
1087	6330	-0.6740	-0.5530	0.1530
1088	5556	-0.0790	-0.1278	-0.4400
1089	4828	0.3310	-0.1272	-0.0590
1090	3880	-0.1560	1.6330	-0.6850
1091	4665	0.2440	1.5510	-0.4860
1092	2799	-0.4080	-0.1682	0.0390
1093	2793	-0.1920	-2.3260	0.1470
1094	4612	-0.4520	-0.5890	-0.3270
1095	3351	0.3080	-3.4600	0.1220
1096	6730	0.9520	0.2123	-0.9060
1097	5107	-0.2560	1.7000	-0.0160
1098	3947	0.7790	-0.1740	-0.1890
1099	3957	-0.0420	-0.3544	-0.3200
1100	1107	-0.3630	0.1539	-0.1430
1101	1119	-0.9870	-0.7512	-0.8170
1102	2880	-0.1700	-1.3820	-0.3280
1103	4436	-0.3630	-1.7150	-0.3690
1104	6726	0.3170	1.0210	-0.6080
1105	6171	-0.1680	-0.2980	-0.1830
1106	2900	-0.1920	0.0720	-0.5090
1107	4032	0.7600	-0.3410	0.1650
1108	164	-0.0500	0.3051	0.6470
1109	7070	0.1220	1.2780	0.0680
1110	1724	-0.0480	-0.5068	-0.0260
1111	7485	-0.0010	-3.6010	-0.2970
1112	6444	-0.2850	-0.6830	-1.2560
1113	448	-0.1870	-0.6670	0.3260
1114	1158	-0.4000	-0.4680	-0.1020
1115	6608	0.3720	-4.1130	-0.1750
1116	139	0.2100	-0.1116	0.3130
1117	1556	-0.4506	-0.4506	-0.9260
1118	4133	0.2960	1.4840	-0.0860
1119	6589	0.7640	-1.9000	0.1200
1120	1058	-0.1820	-2.4960	0.2610
1121	1916	0.1730	-0.3225	0.6140
1122	3935	0.3120	-3.5140	-0.0690
1123	6451	-0.1450	-0.9470	-0.0700
1124	5184	0.4620	-2.7370	0.6310
1125	3911	-1.7370	-0.5847	-0.5220
1126	1275	-0.0290	-0.0585	0.0150
1127	5592	0.1370	-4.5200	-0.0750
1128	3617	0.2850	-0.4470	-0.4020
1129	2047	-0.1050	0.0584	-1.1150
1130	1112	-0.1570	-0.2986	0.1090
1131	1533	-0.7780	-0.2584	0.9330
1132	3967	-0.1870	-0.1775	-0.1540
1133	1688	-0.4400	1.4110	-0.1370
1134	5869	-0.2580	-0.3896	-0.0640
1135	7536	0.0710	-0.1407	-0.7150
1136	721	0.8290	0.7590	-0.0320
1137	4722	-0.1810	-0.3394	-0.7970
1138	1754	-0.1170	0.9040	0.5580
1139	4939	0.1180	-0.3223	0.1440
1140	7585	0.4710	-0.7250	-0.9480
1141	5555	-0.0400	0.9230	-0.2440
1142	6473	0.2210	-1.1740	0.0120
1143	2382	-0.3240	-1.5960	0.5030
1144	5845	0.0970	-0.2461	-0.5450
1145	3897	0.2290	-0.0632	-0.0330
1146	936	0.0310	0.1415	0.3820
1147	5072	-0.2150	-4.9290	-0.0260
1148	1218	-0.6740	0.0133	0.0220
1149	7396	-0.6710	-2.0550	-0.7710
1150	1022	0.7400	0.0035	0.6480
1151	6466	0.1890	-0.4110	-0.1930
1152	6359	0.1110	-1.0850	-0.0910
1153	5479	-0.0550	-0.3120	-1.7080
1154	1258	-0.4610	0.0071	0.2580
1155	791	-0.5800	-3.1290	-0.0170
1156	5240	-0.1460	4.1830	0.0070
1157	3009	-0.4300	-0.1740	0.1560
1158	6423	0.2390	0.2971	-0.3410
1159	2692	-0.5370	-3.5850	-0.0620
1160	6926	-0.0220	-0.2153	-0.4270
1161	4462	-0.0890	-2.3490	0.0090
1162	2809	0.0200	-2.7390	0.0190
1163	4520	0.3250	0.3111	-0.0790
1164	4378	0.2160	-3.5440	0.1230
1165	6736	0.3210	1.8260	0.0000
1166	5640	0.0370	-0.0838	-0.5240
1167	765	-0.6970	-0.2360	-1.4620
1168	1846	0.2503	0.2503	0.2810
1169	56	0.0330	-0.3270	-0.0820
1170	537	0.0460	-0.2181	0.3190
1171	6787	0.2440	-0.2715	-0.2730
1172	496	0.0880	0.1900	0.5390
1173	2910	0.0820	-1.6980	0.1410
1174	7368	-0.5030	-0.2357	-0.4900
1175	2107	-0.1010	-2.1740	-0.2260
1176	2896	-0.5640	-0.2740	-0.9540
1177	1434	-0.3960	-0.3854	-0.3330
1178	4446	0.2710	-2.4110	-0.2230
1179	2405	0.9090	-0.6920	-0.1100
1180	4643	-0.4770	-0.9630	-0.1090
1181	6511	0.3020	1.2800	-0.3480
1182	480	-0.1110	-0.1592	0.3390
1183	2911	-0.3590	-0.3622	0.0800
1184	473	-0.3470	0.4780	0.2130
1185	4197	-0.4890	0.9740	-0.1100
1186	4134	0.4570	-0.5560	0.3960
1187	5337	-0.3950	-0.3330	-0.8450
1188	4814	-0.2980	1.2460	-0.0910
1189	6661	-0.0040	-3.3790	-0.5430
1190	6662	0.1470	-2.4600	0.0770
1191	6418	0.6020	-0.0755	0.0680
1192	3704	-0.2390	-0.1740	-0.7090
1193	2924	0.2350	-1.2220	0.2830
1194	5410	-0.2280	-0.5441	-0.8250
1195	2850	0.0140	-1.6890	-0.2130
1196	4045	0.1960	-1.4540	-0.1580
1197	3520	-0.1620	-0.4450	-0.6520
1198	3856	0.3040	-0.3390	-0.0210
1199	1684	0.0180	0.0735	0.3100
1200	5603	0.1480	-1.4590	-0.2830
1201	3901	0.3330	0.0670	0.4080
1202	3713	0.3720	-1.5300	0.0520
1203	2356	-0.2450	-0.3115	-0.4350
1204	7554	0.2430	-2.7590	-0.0800
1205	1233	0.0140	-0.2120	0.2990
1206	4375	0.4630	-2.0110	0.2370
1207	7493	0.2760	-0.6390	0.3310
1208	824	0.0520	-0.0089	0.5280
1209	5530	0.1520	-0.1217	-0.5400
1210	5297	-0.7880	-0.3390	0.0040
1211	2610	-0.5020	-1.1170	0.2410
1212	2467	-0.3050	0.0360	0.0660
1213	5855	-0.0510	-0.0365	-0.0830
1214	4882	-0.1380	-0.8930	-1.2160
1215	4434	0.2770	-1.8770	0.2530
1216	3638	-0.1330	-0.3635	-1.3830
1217	7495	0.4290	-2.4110	0.0820
1218	625	-0.0360	0.0739	-0.1170
1219	3631	-0.3850	-0.5708	-1.1580
1220	1942	0.1470	0.1320	0.1600
1221	2071	0.0540	-0.0799	0.1330
1222	5330	-0.2120	0.4390	-0.2970
1223	1287	-0.2060	-0.3517	0.0110
1224	1100	-0.1930	0.3261	-0.2350
1225	752	-0.5400	0.3920	0.3110
1226	1593	-1.2000	-0.4086	0.0700
1227	7532	-0.0510	-0.0740	-0.4590
1228	2975	-0.3660	-0.4698	-0.0280
1229	3809	0.1400	0.4800	-0.0010
1230	660	0.1690	-2.1500	-0.1060
1231	3319	-0.2240	-3.1970	0.2080
1232	1952	0.0000	-0.3950	-0.5780
1233	5055	0.0480	-0.3950	0.2300
1234	3132	-0.3340	1.9330	0.1860
1235	5967	0.9320	-0.2840	-0.2720
1236	2819	0.3160	-2.3710	0.2010
1237	5362	0.6390	0.2290	0.2070
1238	309	-0.1870	-0.2687	-0.0750
1239	7022	0.1320	-0.1760	-0.1360
1240	5563	-0.5930	-0.1910	-0.2650
1241	2972	-0.1350	-0.7270	-0.4470
1242	6499	0.3770	1.4630	-0.0580
1243	3143	-0.6340	-0.1270	0.2880
1244	1134	-0.0340	-0.0820	0.3180
1245	5335	-0.1380	0.2410	-0.4780
1246	3412	-0.5390	-3.6980	-0.9140
1247	3517	-0.0100	-2.2520	-0.6380
1248	4048	0.1660	-0.3497	0.3930
1249	3238	0.0280	-2.3490	-0.1930
1250	7301	0.1200	-1.7190	-1.5670
1251	2218	0.2060	0.2490	0.2500
1252	4132	-0.1670	-0.3435	0.0740
1253	5122	0.4050	-0.6810	-0.1570
1254	1889	-0.2599	-0.2599	0.0340
1255	4345	-0.0700	0.5630	0.0320
1256	1589	1.2650	0.6583	0.5590
1257	1459	0.0560	0.1557	-0.1580
1258	3161	-0.5680	-0.3744	0.0030
1259	1856	-0.2158	-0.2158	-0.4960
1260	6583	0.2470	-0.0792	-0.0460
1261	87	0.0750	-0.0163	0.2660
1262	2684	-0.6580	-2.8330	0.1270
1263	3807	0.4150	-3.1740	0.0310
1264	4172	0.3140	2.8260	0.3370
1265	3403	0.0120	-3.8180	-0.5380
1266	6752	-0.0200	-0.1881	-0.3680
1267	954	-0.2390	0.0940	0.4260
1268	6582	0.0910	-1.0920	0.0980
1269	5825	-0.2040	-0.1908	-0.3500
1270	6367	0.2940	1.2410	0.1450
1271	2355	-0.0500	-0.0356	-0.1030
1272	5426	0.0690	0.3190	-1.3580
1273	3434	-0.0800	-3.1500	0.1490
1274	1323	0.3760	0.2611	0.3600
1275	6605	0.2080	-1.1600	-0.1230
1276	5837	0.2060	-0.2151	-0.1400
1277	7027	0.3700	0.0190	-0.1260
1278	4060	-0.0340	-1.9820	-0.1100
1279	7658	-0.1390	0.8420	-0.7880
1280	7520	0.2210	-3.9180	-0.5830
1281	2064	-0.2890	-3.1740	-0.6330
1282	2219	0.0910	0.0529	0.1920
1283	6640	0.2520	-0.2730	-0.0770
1284	354	-0.0620	-0.1415	0.3090
1285	4732	-0.0380	-0.1568	-0.0480
1286	5217	0.5680	-0.5230	0.0670
1287	3801	-0.5250	0.2730	-0.7050
1288	3050	-0.5400	-0.0430	-1.1690
1289	6374	0.1920	0.8860	0.0900
1290	5546	0.0300	-0.8420	-1.4200
1291	1082	-0.6160	-0.0822	-0.5090
1292	7215	0.6030	-2.2120	-1.0720
1293	4565	0.1910	-0.3195	0.2070
1294	4185	-0.3150	-2.0810	-0.2510
1295	4965	0.0280	-0.5617	-1.0900
1296	39	-0.3680	-1.3380	0.0560
1297	1278	-0.1700	-0.3775	-0.3460
1298	6648	-0.0370	-1.7420	-0.3130
1299	3445	-0.6440	-0.3361	-0.1130
1300	3158	-0.4590	-0.0666	-0.2810
1301	2652	-0.2210	-1.2160	0.1710
1302	1255	-0.3840	2.8260	-0.0110
1303	6253	0.0770	-0.3120	0.0360
1304	2348	-0.0100	-0.2740	-0.1170
1305	1700	-2.0440	0.0225	0.0250
1306	1314	-0.5890	2.1480	-0.1860
1307	3349	0.5600	-1.8640	0.9250
1308	7059	-0.0640	-2.7930	-0.5760
1309	5605	0.0750	0.2231	-0.2030
1310	7124	0.2800	-4.0810	-0.5100
1311	7634	-0.5850	-0.1490	-0.6640
1312	1324	-0.0630	-0.1775	-0.1920
1313	5204	-0.2420	-3.4760	-0.2970
1314	7005	-0.3520	-0.3854	0.0410
1315	3630	0.1930	-0.4773	-0.7430
1316	6804	0.0880	-0.3648	-0.4400
1317	5450	-0.2530	-2.4600	-0.1870
1318	3719	-0.4060	-0.9290	-1.1900
1319	3989	0.0880	-0.0350	-1.0000
1320	1627	0.1147	0.1147	0.1147
1321	4406	0.3550	1.5260	0.7680
1322	3665	-1.2350	-0.1652	-0.4490
1323	5812	-0.3450	-2.7590	0.0890
1324	5095	-0.3460	-0.3870	-0.3030
1325	1571	-1.3630	-1.0590	-1.8850
1326	662	-0.2030	-2.5670	-0.1580
1327	3623	-0.4510	-2.5370	-0.1130
1328	1578	-0.2150	-0.8062	-0.2770
1329	3820	-0.1430	-1.8850	-0.3830
1330	4619	0.0330	-0.9110	-0.3320
1331	133	0.5860	-1.3120	0.2070
1332	4592	-0.3000	-0.8130	0.7170
1333	3955	0.1550	-0.3313	-0.0330
1334	3667	-0.9020	0.0168	-0.0330
1335	1809	-0.5630	-0.3698	-0.3030
1336	6416	0.2160	-3.0810	-0.6110
1337	1014	0.0470	-0.0439	-0.0330
1338	7646	0.3460	-2.8220	-0.3950
1339	1957	0.0370	-0.0890	-0.0900
1340	6977	-0.1356	-1.1740	-1.1240
1341	587	-0.3042	0.2800	0.3720
1342	4902	-0.1190	-0.2402	-0.0950
1343	6098	0.1140	-2.5670	-0.1250
1344	2207	-0.4870	-0.2192	-0.4120
1345	7327	0.3790	-0.6480	-0.1590
1346	3615	0.3290	-0.2100	-0.1440
1347	7546	-0.4832	-2.0920	-0.9060
1348	5645	-0.1140	-0.4960	-0.5480
1349	1729	-0.0930	-0.4285	-0.1640
1350	5175	-0.3280	3.9960	0.2850
1351	3741	-0.4250	-2.9970	-0.6520
1352	2917	-1.2470	-0.9370	0.3390
1353	1208	0.3020	0.1156	0.6310
1354	6369	0.3170	0.2068	0.2060
1355	1432	-0.3550	-1.7590	-0.3770
1356	5844	0.2410	-0.2212	-0.3620
1357	4335	0.0580	0.0139	0.2350
1358	719	-0.4130	-3.1740	0.1100
1359	313	-0.0760	0.0276	0.0060
1360	5509	-0.1764	-0.1764	-0.1764
1361	6594	0.2650	-0.3614	-0.1260
1362	16	0.0940	-0.9110	0.2360
1363	4864	-0.2000	-0.5150	-0.5340
1364	1785	0.0160	-0.1733	0.2000
1365	6291	0.6310	-0.3120	-0.0800
1366	1325	-0.0240	-0.2165	-0.2290
1367	3091	0.1610	0.6510	0.1610
1368	7273	0.3180	-2.5670	0.0970
1369	3920	-1.4090	-0.4960	0.2400
1370	1511	-0.3290	-0.3906	0.1000
1371	3877	1.0000	-0.9400	0.0260
1372	4750	0.3910	-0.0812	0.0920
1373	2647	-0.0340	-1.2160	0.7690
1374	2214	-1.0000	-0.2214	-0.2510
1375	3614	-0.0910	-0.7150	-0.7290
1376	4770	0.0210	-4.2620	0.0720
1377	1321	-0.1170	-0.3535	0.1750
1378	5462	0.6140	-0.1021	-0.6560
1379	576	-0.0650	-0.1544	-0.0120
1380	4069	-0.2800	-2.7590	0.4140
1381	1890	-0.0670	-0.0670	-0.0580
1382	854	0.2670	0.1618	0.4410
1383	6058	-0.0160	-0.4898	-0.0830
1384	3523	0.2050	-2.3620	-0.0470
1385	267	0.3140	-0.9520	-1.9850
1386	7470	0.3260	0.2910	-0.5200
1387	5692	0.3230	3.1480	-0.4370
1388	4289	-0.6440	2.1480	0.6190
1389	674	-0.4840	-1.5220	-0.2000
1390	5369	-0.3860	-0.3520	-0.2400
1391	5298	-2.9160	-0.5349	-0.1070
1392	3776	-0.3870	0.7050	-0.7070
1393	6667	0.5700	-2.8520	0.3630
1394	5604	-0.5210	-1.3920	0.2700
1395	1582	-0.3230	-0.3230	-0.3230
1396	4248	-0.2130	-0.0245	-0.1710
1397	383	-0.5040	-0.2480	-0.0070
1398	1422	-0.2210	-0.0637	-0.2580
1399	6370	0.2130	0.0375	-0.4550
1400	1194	-0.0180	0.7940	0.2830
1401	343	0.4800	-0.8220	0.0730
1402	6343	-0.0592	-0.1520	0.2190
1403	7255	0.2310	-1.7450	-0.8040
1404	4614	0.1240	-1.2560	-0.2660
1405	4705	-0.0520	0.2900	-0.0360
1406	4755	-1.0350	-1.1740	0.1260
1407	4689	0.0000	0.0880	0.3140
1408	550	-0.2440	1.1090	-0.3950
1409	5465	-0.1400	-0.3880	-1.5850
1410	7236	0.5600	-2.3620	-0.9180
